Order_id,Total_price,Unique_pizza_count,Total_quantity,Order_date,Unit_price,Max_pizza_size,Min_pizza_size,Unique_pizza_category_count
15013,12.75,1,1,9/8/2015,12.75,S,S,1
15014,12,1,1,9/8/2015,12,S,S,1
15015,17.95,1,1,9/8/2015,17.95,L,L,1
15016,74.75,4,4,9/8/2015,18.6875,L,M,2
15017,23.65,1,1,9/8/2015,23.65,S,S,1
15018,12,1,1,9/8/2015,12,S,S,1
15019,57.5,3,3,9/8/2015,19.166666666666668,L,M,2
15020,41.5,2,2,9/8/2015,20.75,L,L,2
15021,16.5,1,1,9/8/2015,16.5,M,M,1
15022,57.25,3,3,9/8/2015,19.083333333333332,L,M,3
15023,31,2,2,9/8/2015,15.5,L,S,1
15024,64.5,4,4,9/8/2015,16.125,L,M,2
15025,32.75,2,2,9/8/2015,16.375,L,S,2
15026,16,1,1,9/8/2015,16,M,M,1
15027,53.5,3,3,9/8/2015,17.833333333333332,L,S,2
15028,70.25,4,4,9/8/2015,17.5625,L,S,3
15029,23.25,2,2,9/8/2015,11.625,S,S,2
15030,20.75,1,1,9/8/2015,20.75,L,L,1
15031,55.2,3,3,9/8/2015,18.400000000000002,L,M,3
15032,27.75,2,2,9/8/2015,13.875,L,S,2
15033,50.25,3,3,9/9/2015,16.75,L,M,3
15034,54.75,3,3,9/9/2015,18.25,L,M,2
15035,46,3,3,9/9/2015,15.333333333333334,L,S,2
15036,67.2,4,4,9/9/2015,16.8,L,S,3
15037,45.25,3,3,9/9/2015,15.083333333333334,M,S,1
15038,57.75,3,3,9/9/2015,19.25,L,M,2
15039,38.45,2,2,9/9/2015,19.225,L,L,2
15040,20.75,1,1,9/9/2015,20.75,L,L,1
15041,16.75,1,1,9/9/2015,16.75,M,M,1
15042,17.95,1,1,9/9/2015,17.95,L,L,1
15043,12,1,1,9/9/2015,12,S,S,1
15044,20.75,1,1,9/9/2015,20.75,L,L,1
15045,252.35000000000002,13,14,9/9/2015,18.123076923076926,L,XL,4
15046,52.75,3,4,9/9/2015,14.333333333333334,L,S,3
15047,20.75,1,1,9/9/2015,20.75,L,L,1
15048,136.25,8,8,9/9/2015,17.03125,L,S,4
15049,24.5,2,2,9/9/2015,12.25,M,S,1
15050,16,1,1,9/9/2015,16,M,M,1
15051,62,4,4,9/9/2015,15.5,L,S,2
15052,33.25,2,2,9/9/2015,16.625,L,M,2
15053,16.5,1,1,9/9/2015,16.5,M,M,1
15054,20.25,1,1,9/9/2015,20.25,L,L,1
15055,12.25,1,1,9/9/2015,12.25,S,S,1
15056,39,3,3,9/9/2015,13,M,S,3
15057,11,1,1,9/9/2015,11,S,S,1
15058,73.5,4,4,9/9/2015,18.375,L,S,3
15059,24.5,2,2,9/9/2015,12.25,S,S,2
15060,20.5,1,1,9/9/2015,20.5,L,L,1
15061,63.5,4,4,9/9/2015,15.875,L,S,3
15062,27,2,2,9/9/2015,13.5,M,S,1
15063,50,3,3,9/9/2015,16.666666666666668,L,M,2
15064,78.25,4,4,9/9/2015,19.5625,L,M,4
15065,49.5,3,3,9/9/2015,16.5,M,M,2
15066,16,1,1,9/9/2015,16,M,M,1
15067,49.25,3,3,9/9/2015,16.416666666666668,L,S,2
15068,72.25,4,4,9/9/2015,18.0625,L,M,3
15069,58.75,4,4,9/9/2015,14.6875,L,S,3
15070,31.5,2,2,9/9/2015,15.75,M,M,2
15071,49,3,3,9/9/2015,16.333333333333332,L,S,3
15072,20.75,1,1,9/9/2015,20.75,L,L,1
15073,34.7,2,2,9/9/2015,17.35,L,M,2
15074,42.25,3,3,9/9/2015,14.083333333333334,L,S,2
15075,74,4,4,9/9/2015,18.5,L,M,4
15076,40.75,2,2,9/9/2015,20.375,L,L,2
15077,26,2,2,9/9/2015,13,M,S,2
15078,47.25,3,3,9/9/2015,15.75,L,M,1
15079,41.5,2,2,9/9/2015,20.75,L,L,2
15080,20.5,1,1,9/9/2015,20.5,L,L,1
15081,24,2,2,9/9/2015,12,S,S,2
15082,34.75,2,2,9/9/2015,17.375,L,M,2
15083,58,4,4,9/9/2015,14.5,L,S,2
15084,38.7,2,2,9/9/2015,19.35,L,L,2
15085,31.25,2,2,9/9/2015,15.625,L,S,2
15086,16,1,1,9/9/2015,16,M,M,1
15087,12,1,1,9/9/2015,12,S,S,1
15088,28.75,2,2,9/9/2015,14.375,M,S,2
15089,61.75,4,4,9/9/2015,15.4375,L,S,2
15090,56.75,4,4,9/9/2015,14.1875,L,S,3
15091,62.25,3,4,9/9/2015,15.166666666666666,M,S,2
15092,12.5,1,1,9/10/2015,12.5,M,M,1
15093,74.5,4,5,9/10/2015,15.5,L,S,4
15094,16.5,1,1,9/10/2015,16.5,L,L,1
15095,12,1,1,9/10/2015,12,S,S,1
15096,12.5,1,1,9/10/2015,12.5,S,S,1
15097,159,9,10,9/10/2015,15.805555555555555,L,S,4
15098,59.75,4,4,9/10/2015,14.9375,L,S,3
15099,28.5,2,2,9/10/2015,14.25,M,M,2
15100,182.5,11,11,9/10/2015,16.59090909090909,L,S,4
15101,12,1,1,9/10/2015,12,S,S,1
15102,28,2,2,9/10/2015,14,M,S,2
15103,16.25,1,1,9/10/2015,16.25,M,M,1
15104,12,1,1,9/10/2015,12,S,S,1
15105,32.75,2,2,9/10/2015,16.375,M,M,1
15106,20.75,1,1,9/10/2015,20.75,L,L,1
15107,40,3,3,9/10/2015,13.333333333333334,L,S,2
15108,28.25,2,2,9/10/2015,14.125,M,S,2
15109,20.75,1,1,9/10/2015,20.75,L,L,1
15110,37.25,2,2,9/10/2015,18.625,L,M,1
15111,68,4,4,9/10/2015,17,L,S,3
15112,57.75,3,3,9/10/2015,19.25,L,L,2
15113,20.75,1,1,9/10/2015,20.75,L,L,1
15114,12,1,1,9/10/2015,12,S,S,1
15115,40.2,3,3,9/10/2015,13.4,L,S,3
15116,25.5,1,1,9/10/2015,25.5,XL,XL,1
15117,16,1,1,9/10/2015,16,M,M,1
15118,20.75,1,1,9/10/2015,20.75,L,L,1
15119,29,2,2,9/10/2015,14.5,M,S,1
15120,17.5,1,1,9/10/2015,17.5,L,L,1
15121,61.75,4,4,9/10/2015,15.4375,L,S,3
15122,16.75,1,1,9/10/2015,16.75,M,M,1
15123,25.25,2,2,9/10/2015,12.625,M,S,1
15124,51.2,3,3,9/10/2015,17.066666666666666,L,M,3
15125,50.75,4,4,9/10/2015,12.6875,M,S,3
15126,31,2,2,9/10/2015,15.5,L,S,2
15127,16.75,1,1,9/10/2015,16.75,M,M,1
15128,78,4,4,9/10/2015,19.5,L,L,3
15129,16.75,1,1,9/10/2015,16.75,M,M,1
15130,32.5,2,2,9/10/2015,16.25,M,M,2
15131,27.25,2,2,9/10/2015,13.625,L,S,1
15132,65.95,4,4,9/10/2015,16.4875,L,S,3
15133,50,3,3,9/10/2015,16.666666666666668,L,S,3
15134,44.15,2,2,9/10/2015,22.075,L,S,2
15135,38.7,2,2,9/10/2015,19.35,L,L,2
15136,27.75,2,2,9/10/2015,13.875,L,S,2
15137,71.7,4,4,9/10/2015,17.925,L,M,3
15138,82.25,4,4,9/10/2015,20.5625,L,L,3
15139,41.5,2,2,9/10/2015,20.75,L,L,2
15140,55.45,3,3,9/10/2015,18.483333333333334,L,M,3
15141,12.75,1,1,9/10/2015,12.75,S,S,1
15142,61.25,4,4,9/10/2015,15.3125,M,S,4
15143,29.5,2,2,9/10/2015,14.75,M,S,1
15144,32.75,2,2,9/10/2015,16.375,M,M,2
15145,33,2,2,9/10/2015,16.5,L,S,2
15146,62.75,4,4,9/10/2015,15.6875,L,S,2
15147,16.75,1,1,9/10/2015,16.75,M,M,1
15148,37.25,2,2,9/10/2015,18.625,L,M,2
15149,16.5,1,1,9/10/2015,16.5,M,M,1
15150,61.25,4,4,9/10/2015,15.3125,L,S,4
15151,16,1,1,9/10/2015,16,M,M,1
15152,16.75,1,1,9/10/2015,16.75,M,M,1
15153,20.75,1,1,9/10/2015,20.75,L,L,1
15154,12.5,1,1,9/11/2015,12.5,S,S,1
15155,29.5,2,2,9/11/2015,14.75,M,S,1
15156,14.5,1,1,9/11/2015,14.5,M,M,1
15157,20.75,1,1,9/11/2015,20.75,L,L,1
15158,16.5,1,1,9/11/2015,16.5,M,M,1
15159,28.5,2,2,9/11/2015,14.25,M,S,2
15160,29,2,2,9/11/2015,14.5,M,S,1
15161,86,5,5,9/11/2015,17.2,L,S,3
15162,16.5,1,1,9/11/2015,16.5,M,M,1
15163,74.75,4,4,9/11/2015,18.6875,L,XL,3
15164,69.25,4,4,9/11/2015,17.3125,L,M,2
15165,16.75,1,1,9/11/2015,16.75,M,M,1
15166,48.75,3,3,9/11/2015,16.25,L,S,2
15167,33.5,2,2,9/11/2015,16.75,L,S,1
15168,12.75,1,1,9/11/2015,12.75,S,S,1
15169,20.75,1,1,9/11/2015,20.75,L,L,1
15170,12.25,1,1,9/11/2015,12.25,S,S,1
15171,16,1,1,9/11/2015,16,M,M,1
15172,20.75,1,1,9/11/2015,20.75,L,L,1
15173,24.25,2,2,9/11/2015,12.125,S,S,2
15174,37.25,2,2,9/11/2015,18.625,L,M,2
15175,63.9,4,4,9/11/2015,15.975,M,S,3
15176,16.75,1,1,9/11/2015,16.75,M,M,1
15177,228.25,12,14,9/11/2015,16.3125,L,S,3
15178,20.75,1,1,9/11/2015,20.75,L,L,1
15179,62.75,4,4,9/11/2015,15.6875,L,S,3
15180,16.5,1,1,9/11/2015,16.5,M,M,1
15181,28,2,2,9/11/2015,14,M,S,2
15182,30.5,2,2,9/11/2015,15.25,L,S,1
15183,20.75,1,1,9/11/2015,20.75,L,L,1
15184,56,3,3,9/11/2015,18.666666666666668,L,L,2
15185,17.95,1,1,9/11/2015,17.95,L,L,1
15186,22.5,2,2,9/11/2015,11.25,S,S,1
15187,20.75,1,1,9/11/2015,20.75,L,L,1
15188,61.4,4,4,9/11/2015,15.35,M,S,3
15189,32.75,2,2,9/11/2015,16.375,L,S,2
15190,12,1,1,9/11/2015,12,S,S,1
15191,78,4,4,9/11/2015,19.5,L,XL,2
15192,16,1,1,9/11/2015,16,M,M,1
15193,20.75,1,1,9/11/2015,20.75,L,L,1
15194,20.75,1,1,9/11/2015,20.75,L,L,1
15195,63.5,4,4,9/11/2015,15.875,L,S,3
15196,20.75,1,1,9/11/2015,20.75,L,L,1
15197,33.5,2,2,9/11/2015,16.75,L,S,1
15198,40.5,2,2,9/11/2015,20.25,L,L,2
15199,34.5,2,2,9/11/2015,17.25,L,M,1
15200,32.5,2,2,9/11/2015,16.25,M,M,2
15201,33.25,2,2,9/11/2015,16.625,M,M,2
15202,16,1,1,9/11/2015,16,M,M,1
15203,35,2,2,9/11/2015,17.5,L,M,2
15204,12.5,1,1,9/11/2015,12.5,S,S,1
15205,23.65,1,1,9/11/2015,23.65,S,S,1
15206,42.25,3,3,9/11/2015,14.083333333333334,L,S,1
15207,41.75,3,3,9/11/2015,13.916666666666666,M,S,3
15208,78.9,4,4,9/11/2015,19.725,L,S,2
15209,33,2,2,9/11/2015,16.5,L,S,2
15210,26.5,2,2,9/11/2015,13.25,M,S,2
15211,37.5,2,2,9/11/2015,18.75,L,M,2
15212,33.5,2,2,9/11/2015,16.75,L,S,1
15213,47,3,3,9/11/2015,15.666666666666666,L,S,2
15214,85.9,4,4,9/11/2015,21.475,L,S,3
15215,51.75,3,3,9/11/2015,17.25,L,S,3
15216,24,2,2,9/11/2015,12,S,S,2
15217,16.75,1,1,9/11/2015,16.75,M,M,1
15218,58,4,4,9/11/2015,14.5,L,S,3
15219,29,2,2,9/11/2015,14.5,L,S,2
15220,18.5,1,1,9/11/2015,18.5,L,L,1
15221,16,1,1,9/11/2015,16,M,M,1
15222,20.75,1,1,9/11/2015,20.75,L,L,1
15223,12,1,1,9/11/2015,12,S,S,1
15224,20.75,1,1,9/11/2015,20.75,L,L,1
15225,30.2,2,2,9/11/2015,15.1,L,S,2
15226,33.25,2,2,9/11/2015,16.625,M,M,2
15227,44.75,3,3,9/11/2015,14.916666666666666,M,S,3
15228,46,3,3,9/11/2015,15.333333333333334,L,S,2
15229,48.75,3,3,9/11/2015,16.25,L,S,3
15230,31.75,2,2,9/11/2015,15.875,L,M,2
15231,20.5,1,1,9/12/2015,20.5,L,L,1
15232,25.5,2,2,9/12/2015,12.75,M,S,2
15233,20.25,1,1,9/12/2015,20.25,L,L,1
15234,20.25,1,1,9/12/2015,20.25,L,L,1
15235,153,9,9,9/12/2015,17,L,S,2
15236,16,1,1,9/12/2015,16,M,M,1
15237,35,3,3,9/12/2015,11.666666666666666,M,S,2
15238,97.75,6,6,9/12/2015,16.291666666666668,L,S,3
15239,47.25,3,3,9/12/2015,15.75,L,S,2
15240,49.5,3,3,9/12/2015,16.5,L,S,3
15241,16.5,1,1,9/12/2015,16.5,L,L,1
15242,68.75,4,4,9/12/2015,17.1875,L,M,2
15243,56.75,4,4,9/12/2015,14.1875,M,S,3
15244,12.25,1,1,9/12/2015,12.25,S,S,1
15245,16.75,1,1,9/12/2015,16.75,M,M,1
15246,37.25,2,2,9/12/2015,18.625,L,M,2
15247,32.75,2,2,9/12/2015,16.375,L,S,2
15248,20.75,1,1,9/12/2015,20.75,L,L,1
15249,20.25,1,1,9/12/2015,20.25,L,L,1
15250,16.75,1,1,9/12/2015,16.75,M,M,1
15251,37.5,3,3,9/12/2015,12.5,M,S,2
15252,47.5,3,3,9/12/2015,15.833333333333334,L,M,3
15253,32.25,2,2,9/12/2015,16.125,L,S,2
15254,37.5,2,2,9/12/2015,18.75,L,M,1
15255,20.75,1,1,9/12/2015,20.75,L,L,1
15256,16.5,1,1,9/12/2015,16.5,M,M,1
15257,37,2,2,9/12/2015,18.5,L,M,1
15258,68.25,4,4,9/12/2015,17.0625,L,M,4
15259,25.25,2,2,9/12/2015,12.625,S,S,2
15260,64.5,4,4,9/12/2015,16.125,L,S,2
15261,35.5,2,2,9/12/2015,17.75,L,M,2
15262,73.15,4,4,9/12/2015,18.2875,L,S,3
15263,36.75,2,2,9/12/2015,18.375,L,M,2
15264,45.5,3,3,9/12/2015,15.166666666666666,L,S,2
15265,12,1,1,9/12/2015,12,S,S,1
15266,16.75,1,1,9/12/2015,16.75,M,M,1
15267,18.5,1,1,9/12/2015,18.5,L,L,1
15268,78.5,3,4,9/12/2015,19.25,L,M,2
15269,59.5,4,4,9/12/2015,14.875,L,S,3
15270,62.25,4,4,9/12/2015,15.5625,L,S,1
15271,74.25,4,4,9/12/2015,18.5625,L,M,3
15272,36.25,2,2,9/12/2015,18.125,L,M,1
15273,66,4,4,9/12/2015,16.5,L,M,2
15274,52.75,3,3,9/12/2015,17.583333333333332,L,M,2
15275,16.5,1,1,9/12/2015,16.5,M,M,1
15276,44.5,3,3,9/12/2015,14.833333333333334,M,S,2
15277,16.25,1,1,9/12/2015,16.25,M,M,1
15278,65.75,4,4,9/12/2015,16.4375,L,S,3
15279,62,4,4,9/12/2015,15.5,L,S,3
15280,65.25,4,4,9/12/2015,16.3125,L,S,3
15281,37.5,2,2,9/12/2015,18.75,L,M,1
15282,20.75,1,1,9/12/2015,20.75,L,L,1
15283,26,2,2,9/12/2015,13,M,S,2
15284,16,1,1,9/12/2015,16,M,M,1
15285,12.5,1,1,9/12/2015,12.5,M,M,1
15286,18.5,1,1,9/12/2015,18.5,L,L,1
15287,41.25,2,2,9/12/2015,20.625,L,L,2
15288,10.5,1,1,9/12/2015,10.5,S,S,1
15289,14.75,1,1,9/12/2015,14.75,M,M,1
15290,48.75,3,3,9/12/2015,16.25,L,S,2
15291,58.25,3,3,9/12/2015,19.416666666666668,L,L,2
15292,9.75,1,1,9/12/2015,9.75,S,S,1
15293,20.75,1,1,9/12/2015,20.75,L,L,1
15294,59.75,3,3,9/12/2015,19.916666666666668,L,L,3
15295,20.75,1,1,9/12/2015,20.75,L,L,1
15296,48.5,3,3,9/12/2015,16.166666666666668,L,S,2
15297,15.25,1,1,9/12/2015,15.25,L,L,1
15298,16.25,1,1,9/13/2015,16.25,M,M,1
15299,9.75,1,1,9/13/2015,9.75,S,S,1
15300,9.75,1,1,9/13/2015,9.75,S,S,1
15301,16.5,1,1,9/13/2015,16.5,L,L,1
15302,16.5,1,1,9/13/2015,16.5,M,M,1
15303,154.4,9,9,9/13/2015,17.155555555555555,L,S,3
15304,20.75,1,1,9/13/2015,20.75,L,L,1
15305,92.5,4,5,9/13/2015,17.9375,L,M,3
15306,32.75,2,2,9/13/2015,16.375,M,M,2
15307,20.75,1,1,9/13/2015,20.75,L,L,1
15308,16.75,1,1,9/13/2015,16.75,M,M,1
15309,16.5,1,1,9/13/2015,16.5,M,M,1
15310,15.25,1,1,9/13/2015,15.25,L,L,1
15311,78.5,4,4,9/13/2015,19.625,L,M,2
15312,65.5,4,4,9/13/2015,16.375,L,S,3
15313,37.25,2,2,9/13/2015,18.625,L,M,2
15314,20.25,1,1,9/13/2015,20.25,L,L,1
15315,73.4,4,4,9/13/2015,18.35,L,S,3
15316,40.75,2,2,9/13/2015,20.375,L,L,2
15317,12.5,1,1,9/13/2015,12.5,S,S,1
15318,39,2,2,9/13/2015,19.5,L,L,2
15319,61.25,4,4,9/13/2015,15.3125,L,S,4
15320,12,1,1,9/13/2015,12,S,S,1
15321,25.5,2,2,9/13/2015,12.75,S,S,2
15322,23.65,1,1,9/13/2015,23.65,S,S,1
15323,58.25,3,4,9/13/2015,15.75,L,S,2
15324,80.25,4,4,9/13/2015,20.0625,L,L,2
15325,70.5,4,4,9/13/2015,17.625,L,S,2
15326,45.25,3,3,9/13/2015,15.083333333333334,M,M,3
15327,20.75,1,1,9/13/2015,20.75,L,L,1
15328,45.5,3,3,9/13/2015,15.166666666666666,M,S,2
15329,12.5,1,1,9/13/2015,12.5,M,M,1
15330,33.25,2,2,9/13/2015,16.625,L,S,2
15331,37,2,2,9/13/2015,18.5,L,M,2
15332,24,1,2,9/13/2015,12,S,S,1
15333,52.75,3,3,9/13/2015,17.583333333333332,L,M,3
15334,11,1,1,9/13/2015,11,S,S,1
15335,12.75,1,1,9/13/2015,12.75,S,S,1
15336,33,2,2,9/13/2015,16.5,L,S,2
15337,66,4,4,9/13/2015,16.5,L,S,2
15338,14.75,1,1,9/13/2015,14.75,M,M,1
15339,16.5,1,1,9/13/2015,16.5,M,M,1
15340,18.5,1,1,9/13/2015,18.5,L,L,1
15341,34.2,2,2,9/13/2015,17.1,L,M,2
15342,18.5,1,1,9/13/2015,18.5,L,L,1
15343,51.25,3,3,9/13/2015,17.083333333333332,L,S,3
15344,62.25,3,3,9/13/2015,20.75,L,L,2
15345,41.5,2,2,9/13/2015,20.75,L,L,2
15346,50,3,3,9/13/2015,16.666666666666668,L,S,2
15347,20.75,1,1,9/14/2015,20.75,L,L,1
15348,49.5,3,3,9/14/2015,16.5,L,S,2
15349,33.25,2,2,9/14/2015,16.625,L,M,2
15350,20.75,1,1,9/14/2015,20.75,L,L,1
15351,57.75,3,3,9/14/2015,19.25,L,M,2
15352,139.7,7,8,9/14/2015,17.45714285714286,L,S,4
15353,42.25,2,2,9/14/2015,21.125,M,XL,2
15354,66,4,4,9/14/2015,16.5,L,S,1
15355,53,4,4,9/14/2015,13.25,M,S,2
15356,12.5,1,1,9/14/2015,12.5,S,S,1
15357,26.5,2,2,9/14/2015,13.25,M,S,2
15358,32.75,2,2,9/14/2015,16.375,L,S,2
15359,36.25,2,2,9/14/2015,18.125,L,M,2
15360,66.4,4,4,9/14/2015,16.6,L,S,2
15361,36.25,2,2,9/14/2015,18.125,L,M,2
15362,16.75,1,1,9/14/2015,16.75,M,M,1
15363,13.25,1,1,9/14/2015,13.25,M,M,1
15364,12,1,1,9/14/2015,12,S,S,1
15365,31.75,2,2,9/14/2015,15.875,L,S,2
15366,12.75,1,1,9/14/2015,12.75,S,S,1
15367,32.75,2,2,9/14/2015,16.375,L,M,2
15368,33,2,2,9/14/2015,16.5,M,M,2
15369,16.75,1,1,9/14/2015,16.75,M,M,1
15370,23.65,1,1,9/14/2015,23.65,S,S,1
15371,17.95,1,1,9/14/2015,17.95,L,L,1
15372,20.75,1,1,9/14/2015,20.75,L,L,1
15373,49.5,3,3,9/14/2015,16.5,L,S,2
15374,16.75,1,1,9/14/2015,16.75,M,M,1
15375,61.75,3,3,9/14/2015,20.583333333333332,L,L,2
15376,29.25,2,2,9/14/2015,14.625,M,S,2
15377,64.9,4,4,9/14/2015,16.225,M,S,3
15378,10.5,1,1,9/14/2015,10.5,S,S,1
15379,20.75,1,1,9/14/2015,20.75,L,L,1
15380,12,1,1,9/14/2015,12,S,S,1
15381,41.5,2,2,9/14/2015,20.75,L,L,1
15382,66.25,4,4,9/14/2015,16.5625,L,S,3
15383,39.25,2,2,9/14/2015,19.625,L,L,2
15384,16.5,1,1,9/14/2015,16.5,M,M,1
15385,37.5,2,2,9/14/2015,18.75,L,M,2
15386,36.75,2,2,9/14/2015,18.375,L,M,1
15387,76.25,4,4,9/14/2015,19.0625,L,M,3
15388,57.75,3,3,9/14/2015,19.25,L,M,3
15389,16,1,1,9/14/2015,16,M,M,1
15390,37.5,2,2,9/14/2015,18.75,L,M,2
15391,20.75,1,1,9/14/2015,20.75,L,L,1
15392,56.75,4,4,9/14/2015,14.1875,M,S,2
15393,44.75,3,3,9/14/2015,14.916666666666666,L,S,3
15394,16.75,1,1,9/14/2015,16.75,M,M,1
15395,20.75,1,1,9/14/2015,20.75,L,L,1
15396,12,1,1,9/14/2015,12,S,S,1
15397,48.75,3,3,9/14/2015,16.25,M,M,2
15398,36.5,2,2,9/14/2015,18.25,L,M,2
15399,28,2,2,9/14/2015,14,M,S,1
15400,16.5,1,1,9/14/2015,16.5,L,L,1
15401,48,3,3,9/14/2015,16,L,S,3
15402,31.5,2,2,9/14/2015,15.75,M,M,2
15403,26.5,2,2,9/14/2015,13.25,M,S,2
15404,56.75,4,4,9/14/2015,14.1875,L,S,3
15405,51.25,3,3,9/14/2015,17.083333333333332,L,M,3
15406,34.15,2,2,9/14/2015,17.075,S,S,2
15407,17.95,1,1,9/15/2015,17.95,L,L,1
15408,64.7,4,4,9/15/2015,16.175,L,S,3
15409,40.95,3,3,9/15/2015,13.65,L,S,2
15410,12.75,1,1,9/15/2015,12.75,S,S,1
15411,16.25,1,1,9/15/2015,16.25,M,M,1
15412,12.75,1,1,9/15/2015,12.75,S,S,1
15413,20.75,1,1,9/15/2015,20.75,L,L,1
15414,16.25,1,1,9/15/2015,16.25,M,M,1
15415,20.25,1,1,9/15/2015,20.25,L,L,1
15416,32.5,2,2,9/15/2015,16.25,L,M,1
15417,16.75,1,1,9/15/2015,16.75,M,M,1
15418,220,14,14,9/15/2015,15.714285714285714,L,S,3
15419,16,1,1,9/15/2015,16,M,M,1
15420,10.5,1,1,9/15/2015,10.5,S,S,1
15421,16.25,1,1,9/15/2015,16.25,M,M,1
15422,23,2,2,9/15/2015,11.5,S,S,1
15423,16.75,1,1,9/15/2015,16.75,M,M,1
15424,202.2,11,11,9/15/2015,18.38181818181818,L,XL,4
15425,12.25,1,1,9/15/2015,12.25,S,S,1
15426,12.25,1,1,9/15/2015,12.25,S,S,1
15427,51.25,3,3,9/15/2015,17.083333333333332,L,S,2
15428,61,4,4,9/15/2015,15.25,M,S,4
15429,43,3,3,9/15/2015,14.333333333333334,L,S,3
15430,24,2,2,9/15/2015,12,S,S,1
15431,37.25,2,2,9/15/2015,18.625,L,L,2
15432,48.75,3,3,9/15/2015,16.25,L,S,2
15433,67,4,4,9/15/2015,16.75,L,S,2
15434,36.5,2,2,9/15/2015,18.25,L,M,1
15435,32.75,2,2,9/15/2015,16.375,L,S,2
15436,40.5,3,3,9/15/2015,13.5,M,S,2
15437,49.5,2,3,9/15/2015,18.75,S,XL,1
15438,55.75,4,4,9/15/2015,13.9375,M,S,2
15439,72.25,4,4,9/15/2015,18.0625,L,M,3
15440,16.5,1,1,9/15/2015,16.5,M,M,1
15441,41.5,2,2,9/15/2015,20.75,M,XL,2
15442,18.5,1,1,9/15/2015,18.5,L,L,1
15443,34.5,2,2,9/15/2015,17.25,L,M,2
15444,52,4,4,9/15/2015,13,M,S,3
15445,37.5,2,2,9/15/2015,18.75,L,M,1
15446,20.75,1,1,9/15/2015,20.75,L,L,1
15447,37,2,2,9/15/2015,18.5,L,M,2
15448,16.5,1,1,9/15/2015,16.5,M,M,1
15449,36.75,2,2,9/15/2015,18.375,L,M,2
15450,17.95,1,1,9/15/2015,17.95,L,L,1
15451,64.95,4,4,9/15/2015,16.2375,L,S,2
15452,35.25,2,2,9/15/2015,17.625,L,M,2
15453,49.5,3,3,9/15/2015,16.5,L,S,3
15454,81,4,5,9/15/2015,16.0625,L,S,3
15455,45.25,3,3,9/15/2015,15.083333333333334,L,S,2
15456,65.5,4,4,9/15/2015,16.375,L,S,3
15457,16,1,1,9/15/2015,16,M,M,1
15458,16.75,1,1,9/15/2015,16.75,M,M,1
15459,24,2,2,9/15/2015,12,S,S,1
15460,52.25,3,3,9/15/2015,17.416666666666668,L,M,3
15461,12.5,1,1,9/15/2015,12.5,S,S,1
15462,32.75,2,2,9/15/2015,16.375,M,M,2
15463,12.75,1,1,9/15/2015,12.75,S,S,1
15464,20.75,1,1,9/15/2015,20.75,L,L,1
15465,20.5,1,1,9/15/2015,20.5,L,L,1
15466,63,4,4,9/15/2015,15.75,L,S,3
15467,70,3,4,9/15/2015,16.416666666666668,L,S,2
15468,12.75,1,1,9/15/2015,12.75,S,S,1
15469,9.75,1,1,9/15/2015,9.75,S,S,1
15470,53.5,3,3,9/15/2015,17.833333333333332,L,S,2
15471,41.5,3,3,9/15/2015,13.833333333333334,M,S,2
15472,20.75,1,1,9/16/2015,20.75,L,L,1
15473,95.5,6,6,9/16/2015,15.916666666666666,L,S,3
15474,61.5,4,4,9/16/2015,15.375,L,S,2
15475,20.5,1,1,9/16/2015,20.5,L,L,1
15476,11,1,1,9/16/2015,11,S,S,1
15477,16.25,1,1,9/16/2015,16.25,M,M,1
15478,49.75,3,3,9/16/2015,16.583333333333332,M,M,2
15479,12,1,1,9/16/2015,12,S,S,1
15480,29.95,2,2,9/16/2015,14.975,L,S,2
15481,129.5,8,9,9/16/2015,14.6875,L,S,4
15482,16.5,1,1,9/16/2015,16.5,M,M,1
15483,43.25,3,3,9/16/2015,14.416666666666666,L,S,3
15484,47.25,3,3,9/16/2015,15.75,L,S,2
15485,20.75,1,1,9/16/2015,20.75,L,L,1
15486,14.5,1,1,9/16/2015,14.5,M,M,1
15487,65,4,4,9/16/2015,16.25,L,S,1
15488,16,1,1,9/16/2015,16,M,M,1
15489,12,1,1,9/16/2015,12,S,S,1
15490,20.75,1,1,9/16/2015,20.75,L,L,1
15491,27.75,2,2,9/16/2015,13.875,M,S,2
15492,17.5,1,1,9/16/2015,17.5,L,L,1
15493,16.75,1,1,9/16/2015,16.75,M,M,1
15494,16.25,1,1,9/16/2015,16.25,M,M,1
15495,41.5,2,2,9/16/2015,20.75,L,L,2
15496,158.25,10,10,9/16/2015,15.825,L,S,4
15497,33.25,2,2,9/16/2015,16.625,L,S,2
15498,30,2,2,9/16/2015,15,L,S,2
15499,20.75,1,1,9/16/2015,20.75,L,L,1
15500,10.5,1,1,9/16/2015,10.5,S,S,1
15501,24.25,2,2,9/16/2015,12.125,M,S,1
15502,27.75,2,2,9/16/2015,13.875,M,S,2
15503,25.25,2,2,9/16/2015,12.625,M,S,1
15504,24.75,2,2,9/16/2015,12.375,S,S,2
15505,32.75,2,2,9/16/2015,16.375,L,S,2
15506,14.75,1,1,9/16/2015,14.75,M,M,1
15507,12.25,1,1,9/16/2015,12.25,S,S,1
15508,12.5,1,1,9/16/2015,12.5,S,S,1
15509,57.75,4,4,9/16/2015,14.4375,M,S,4
15510,73.4,3,4,9/16/2015,18.483333333333334,L,M,2
